identifier1	identifier2	judgment	comment	annotator
1929-1965_landet_331	1970-2015_landet_5655	4.0	comment	alexandra_w
1929-1965_landet_331	1929-1965_landet_973	4.0	comment	alexandra_w
1929-1965_landet_331	1929-1965_landet_817	0.0	comment	titare
1929-1965_landet_331	1929-1965_landet_257	4.0	comment	alexandra_w
1929-1965_landet_716	1970-2015_landet_3572	4.0	comment	HelleBol
1929-1965_landet_716	1970-2015_landet_6537	4.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_79	1.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_2242	3.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_1192	4.0	comment	titare
1929-1965_landet_716	1970-2015_landet_8036	4.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_2242	4.0	comment	HelleBol
1929-1965_landet_716	1970-2015_landet_3433	4.0	comment	titare
1929-1965_landet_716	1970-2015_landet_5655	4.0	comment	titare
1929-1965_landet_716	1970-2015_landet_6537	4.0	comment	titare
1929-1965_landet_716	1929-1965_landet_257	4.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_1460	4.0	comment	titare
1929-1965_landet_716	1929-1965_landet_2337	1.0	comment	alexandra_w
1929-1965_landet_716	1970-2015_landet_3433	4.0	comment	alexandra_w
1929-1965_landet_716	1970-2015_landet_5655	4.0	comment	alexandra_w
1929-1965_landet_716	1929-1965_landet_331	4.0	comment	titare
1970-2015_landet_6537	1970-2015_landet_1490	4.0	comment	HelleBol
1970-2015_landet_6537	1929-1965_landet_79	2.0	comment	alexandra_w
1970-2015_landet_6537	1929-1965_landet_2337	3.0	comment	HelleBol
1970-2015_landet_6537	1970-2015_landet_2542	4.0	comment	titare
1970-2015_landet_6537	1929-1965_landet_1192	4.0	comment	HelleBol
1970-2015_landet_6537	1929-1965_landet_2242	4.0	comment	alexandra_w
1970-2015_landet_6537	1929-1965_landet_1192	0.0	comment	titare
1970-2015_landet_6537	1970-2015_landet_5655	4.0	comment	titare
1970-2015_landet_6537	1970-2015_landet_6546	2.0	comment	alexandra_w
1970-2015_landet_6537	1929-1965_landet_817	1.0	comment	titare
1970-2015_landet_6537	1929-1965_landet_257	4.0	comment	HelleBol
1970-2015_landet_6537	1929-1965_landet_716	4.0	comment	HelleBol
1970-2015_landet_8036	1970-2015_landet_3433	4.0	comment	titare
1970-2015_landet_8036	1929-1965_landet_716	4.0	comment	titare
1970-2015_landet_8036	1929-1965_landet_817	4.0	comment	HelleBol
1970-2015_landet_8036	1970-2015_landet_1490	4.0	comment	titare
1970-2015_landet_8036	1970-2015_landet_8656	4.0	comment	titare
1970-2015_landet_8036	1929-1965_landet_79	1.0	comment	alexandra_w
1970-2015_landet_8036	1929-1965_landet_817	0.0	comment	titare
1970-2015_landet_8036	1970-2015_landet_6546	1.0	comment	titare
1970-2015_landet_8036	1970-2015_landet_6546	3.0	comment	HelleBol
1970-2015_landet_8036	1970-2015_landet_1490	4.0	comment	HelleBol
1970-2015_landet_8036	1929-1965_landet_1192	0.0	comment	titare
1970-2015_landet_8036	1929-1965_landet_2337	3.0	comment	HelleBol
1970-2015_landet_8036	1970-2015_landet_1490	4.0	comment	alexandra_w
1970-2015_landet_8036	1929-1965_landet_2242	4.0	comment	alexandra_w
1970-2015_landet_8036	1929-1965_landet_257	4.0	comment	HelleBol
1970-2015_landet_8036	1929-1965_landet_79	1.0	comment	titare
1970-2015_landet_8036	1929-1965_landet_1627	4.0	comment	titare
1970-2015_landet_8036	1970-2015_landet_2542	4.0	comment	HelleBol
1970-2015_landet_3629	1929-1965_landet_1192	4.0	comment	alexandra_w
1970-2015_landet_3629	1929-1965_landet_2242	4.0	comment	titare
1970-2015_landet_3629	1929-1965_landet_1627	4.0	comment	HelleBol
1970-2015_landet_3629	1929-1965_landet_817	4.0	comment	HelleBol
1970-2015_landet_3629	1970-2015_landet_3572	4.0	comment	alexandra_w
1970-2015_landet_3629	1970-2015_landet_8036	4.0	comment	HelleBol
1970-2015_landet_3629	1970-2015_landet_3433	4.0	comment	alexandra_w
1970-2015_landet_3629	1929-1965_landet_331	4.0	comment	HelleBol
1970-2015_landet_3629	1970-2015_landet_5655	4.0	comment	titare
1970-2015_landet_3629	1929-1965_landet_716	4.0	comment	alexandra_w
1970-2015_landet_3629	1929-1965_landet_817	1.0	comment	alexandra_w
1970-2015_landet_3629	1970-2015_landet_1490	4.0	comment	alexandra_w
1970-2015_landet_3629	1929-1965_landet_1192	0.0	comment	titare
1970-2015_landet_3629	1970-2015_landet_2542	4.0	comment	alexandra_w
1929-1965_landet_2242	1929-1965_landet_1192	4.0	comment	HelleBol
1929-1965_landet_2242	1929-1965_landet_331	3.0	comment	alexandra_w
1929-1965_landet_2242	1970-2015_landet_8036	4.0	comment	HelleBol
1929-1965_landet_2242	1929-1965_landet_1460	4.0	comment	HelleBol
1929-1965_landet_2242	1970-2015_landet_3572	3.0	comment	alexandra_w
1929-1965_landet_2242	1929-1965_landet_257	4.0	comment	HelleBol
1929-1965_landet_2242	1970-2015_landet_4322	4.0	comment	titare
1929-1965_landet_2242	1970-2015_landet_6546	1.0	comment	alexandra_w
1929-1965_landet_2242	1929-1965_landet_1460	4.0	comment	titare
1929-1965_landet_2242	1970-2015_landet_3629	4.0	comment	alexandra_w
1929-1965_landet_2242	1970-2015_landet_2542	4.0	comment	alexandra_w
1929-1965_landet_2242	1970-2015_landet_5655	4.0	comment	alexandra_w
1929-1965_landet_2242	1929-1965_landet_257	4.0	comment	alexandra_w
1929-1965_landet_2242	1929-1965_landet_79	1.0	comment	titare
1929-1965_landet_2242	1929-1965_landet_1192	4.0	comment	titare
1929-1965_landet_2242	1929-1965_landet_2337	1.0	comment	titare
1929-1965_landet_2242	1929-1965_landet_1192	3.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_257	4.0	comment	HelleBol
1929-1965_landet_1460	1929-1965_landet_1627	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_79	1.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_716	4.0	comment	alexandra_w
1929-1965_landet_1460	1970-2015_landet_3629	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_2337	3.0	comment	HelleBol
1929-1965_landet_1460	1929-1965_landet_331	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_1192	4.0	comment	alexandra_w
1929-1965_landet_1460	1970-2015_landet_3433	4.0	comment	titare
1929-1965_landet_1460	1929-1965_landet_1627	4.0	comment	titare
1929-1965_landet_1460	1970-2015_landet_2542	4.0	comment	titare
1929-1965_landet_1460	1970-2015_landet_4322	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_79	3.0	comment	HelleBol
1929-1965_landet_1460	1970-2015_landet_3572	4.0	comment	HelleBol
1929-1965_landet_1460	1970-2015_landet_3433	0.0	comment	alexandra_w
1929-1965_landet_1460	1970-2015_landet_8656	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_257	4.0	comment	alexandra_w
1929-1965_landet_1460	1929-1965_landet_716	4.0	comment	HelleBol
1929-1965_landet_1460	1929-1965_landet_973	4.0	comment	titare
1929-1965_landet_1460	1970-2015_landet_8656	4.0	comment	titare
1929-1965_landet_1460	1970-2015_landet_5655	4.0	comment	titare
1929-1965_landet_1460	1970-2015_landet_5655	4.0	comment	alexandra_w
1970-2015_landet_3433	1970-2015_landet_6537	4.0	comment	titare
1970-2015_landet_3433	1970-2015_landet_4322	4.0	comment	alexandra_w
1970-2015_landet_3433	1929-1965_landet_331	4.0	comment	alexandra_w
1970-2015_landet_3433	1970-2015_landet_8656	4.0	comment	HelleBol
1970-2015_landet_3433	1929-1965_landet_1460	4.0	comment	HelleBol
1970-2015_landet_3433	1929-1965_landet_2242	4.0	comment	titare
1970-2015_landet_3433	1970-2015_landet_4322	4.0	comment	HelleBol
1970-2015_landet_3433	1970-2015_landet_6546	1.0	comment	alexandra_w
1970-2015_landet_3433	1929-1965_landet_817	2.0	comment	alexandra_w
1970-2015_landet_3433	1929-1965_landet_1627	4.0	comment	titare
1970-2015_landet_3433	1970-2015_landet_2542	4.0	comment	alexandra_w
1970-2015_landet_3433	1929-1965_landet_817	4.0	comment	HelleBol
1970-2015_landet_3433	1929-1965_landet_257	4.0	comment	alexandra_w
1970-2015_landet_3433	1970-2015_landet_1490	4.0	comment	alexandra_w
1970-2015_landet_3572	1929-1965_landet_817	1.0	comment	alexandra_w
1970-2015_landet_3572	1970-2015_landet_5655	4.0	comment	titare
1970-2015_landet_3572	1970-2015_landet_3433	4.0	comment	HelleBol
1970-2015_landet_3572	1970-2015_landet_6537	4.0	comment	HelleBol
1970-2015_landet_3572	1929-1965_landet_2242	4.0	comment	titare
1970-2015_landet_3572	1929-1965_landet_1192	4.0	comment	titare
1970-2015_landet_3572	1970-2015_landet_3629	4.0	comment	titare
1970-2015_landet_3572	1970-2015_landet_1490	4.0	comment	HelleBol
1970-2015_landet_3572	1929-1965_landet_257	4.0	comment	titare
1970-2015_landet_3572	1970-2015_landet_3433	4.0	comment	titare
1970-2015_landet_3572	1929-1965_landet_716	4.0	comment	alexandra_w
1970-2015_landet_3572	1970-2015_landet_6546	3.0	comment	HelleBol
1970-2015_landet_3572	1970-2015_landet_4322	4.0	comment	titare
1970-2015_landet_3572	1929-1965_landet_973	4.0	comment	alexandra_w
1970-2015_landet_3572	1970-2015_landet_8656	4.0	comment	titare
1970-2015_landet_3572	1970-2015_landet_6537	4.0	comment	alexandra_w
1970-2015_landet_6546	1970-2015_landet_5655	1.0	comment	alexandra_w
1970-2015_landet_6546	1929-1965_landet_817	2.0	comment	alexandra_w
1970-2015_landet_6546	1929-1965_landet_1192	1.0	comment	titare
1970-2015_landet_6546	1929-1965_landet_257	3.0	comment	HelleBol
1970-2015_landet_6546	1970-2015_landet_2542	3.0	comment	HelleBol
1970-2015_landet_6546	1929-1965_landet_1460	1.0	comment	alexandra_w
1970-2015_landet_6546	1929-1965_landet_1627	1.0	comment	alexandra_w
1970-2015_landet_6546	1970-2015_landet_3629	1.0	comment	alexandra_w
1970-2015_landet_6546	1929-1965_landet_2337	3.0	comment	HelleBol
1970-2015_landet_6546	1929-1965_landet_973	4.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_1460	4.0	comment	HelleBol
1970-2015_landet_2542	1929-1965_landet_1460	4.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_973	4.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_973	4.0	comment	titare
1970-2015_landet_2542	1970-2015_landet_8656	4.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_716	4.0	comment	HelleBol
1970-2015_landet_2542	1970-2015_landet_8036	4.0	comment	alexandra_w
1970-2015_landet_2542	1970-2015_landet_3629	4.0	comment	HelleBol
1970-2015_landet_2542	1929-1965_landet_257	4.0	comment	HelleBol
1970-2015_landet_2542	1929-1965_landet_817	1.0	comment	alexandra_w
1970-2015_landet_2542	1970-2015_landet_1490	4.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_716	4.0	comment	titare
1970-2015_landet_2542	1970-2015_landet_6537	3.0	comment	alexandra_w
1970-2015_landet_2542	1929-1965_landet_331	4.0	comment	alexandra_w
1970-2015_landet_2542	1970-2015_landet_3572	4.0	comment	titare
1970-2015_landet_2542	1929-1965_landet_716	4.0	comment	alexandra_w
1929-1965_landet_973	1929-1965_landet_2337	1.0	comment	alexandra_w
1929-1965_landet_973	1929-1965_landet_716	4.0	comment	HelleBol
1929-1965_landet_973	1929-1965_landet_1627	3.0	comment	alexandra_w
1929-1965_landet_973	1970-2015_landet_3433	4.0	comment	HelleBol
1929-1965_landet_973	1970-2015_landet_4322	4.0	comment	alexandra_w
1929-1965_landet_973	1929-1965_landet_2242	2.0	comment	alexandra_w
1929-1965_landet_973	1970-2015_landet_6546	3.0	comment	HelleBol
1929-1965_landet_973	1970-2015_landet_1490	4.0	comment	HelleBol
1929-1965_landet_973	1929-1965_landet_2337	3.0	comment	HelleBol
1929-1965_landet_973	1970-2015_landet_3629	4.0	comment	HelleBol
1929-1965_landet_973	1970-2015_landet_6537	4.0	comment	alexandra_w
1929-1965_landet_973	1970-2015_landet_3433	4.0	comment	titare
1929-1965_landet_973	1970-2015_landet_8036	4.0	comment	titare
1929-1965_landet_973	1929-1965_landet_257	0.0	comment	alexandra_w
1929-1965_landet_973	1970-2015_landet_2542	4.0	comment	HelleBol
1929-1965_landet_973	1970-2015_landet_6546	1.0	comment	titare
1929-1965_landet_973	1929-1965_landet_1192	4.0	comment	titare
1929-1965_leder_660	1970-2015_leder_7744	4.0	comment	alexandra_w
1929-1965_leder_660	1929-1965_leder_986	4.0	comment	alexandra_w
1929-1965_leder_660	1970-2015_leder_16986	4.0	comment	alexandra_w
1929-1965_leder_660	1970-2015_leder_16326	4.0	comment	titare
1929-1965_leder_660	1929-1965_leder_588	4.0	comment	HelleBol
1929-1965_leder_660	1929-1965_leder_456	4.0	comment	titare
1929-1965_leder_660	1970-2015_leder_16986	4.0	comment	titare
1929-1965_leder_660	1970-2015_leder_16005	4.0	comment	HelleBol
1929-1965_leder_660	1929-1965_leder_1282	4.0	comment	HelleBol
1929-1965_leder_660	1929-1965_leder_1179	0.0	comment	HelleBol
1929-1965_leder_660	1929-1965_leder_588	4.0	comment	alexandra_w
1929-1965_leder_660	1929-1965_leder_963	3.0	comment	alexandra_w
1929-1965_leder_660	1970-2015_leder_4033	4.0	comment	alexandra_w
1929-1965_leder_660	1929-1965_leder_1398	4.0	comment	titare
1929-1965_leder_660	1970-2015_leder_1250	4.0	comment	alexandra_w
1929-1965_leder_660	1970-2015_leder_4033	4.0	comment	HelleBol
1929-1965_leder_660	1929-1965_leder_555	4.0	comment	alexandra_w
1929-1965_leder_660	1929-1965_leder_1481	0.0	comment	titare
1970-2015_leder_1250	1970-2015_leder_1712	4.0	comment	alexandra_w
1970-2015_leder_1250	1929-1965_leder_1347	4.0	comment	alexandra_w
1970-2015_leder_1250	1929-1965_leder_963	4.0	comment	alexandra_w
1970-2015_leder_1250	1929-1965_leder_1481	0.0	comment	titare
1970-2015_leder_1250	1970-2015_leder_16986	4.0	comment	alexandra_w
1970-2015_leder_1250	1970-2015_leder_144	4.0	comment	alexandra_w
1970-2015_leder_1250	1929-1965_leder_986	4.0	comment	titare
1970-2015_leder_1250	1929-1965_leder_1179	0.0	comment	HelleBol
1970-2015_leder_1250	1970-2015_leder_12301	4.0	comment	HelleBol
1970-2015_leder_1250	1970-2015_leder_1712	4.0	comment	titare
1970-2015_leder_1250	1929-1965_leder_588	4.0	comment	alexandra_w
1970-2015_leder_1250	1970-2015_leder_16326	4.0	comment	alexandra_w
1970-2015_leder_1250	1970-2015_leder_1712	4.0	comment	HelleBol
1970-2015_leder_1250	1929-1965_leder_1398	4.0	comment	titare
1970-2015_leder_16437	1929-1965_leder_588	4.0	comment	titare
1970-2015_leder_16437	1970-2015_leder_1127	4.0	comment	alexandra_w
1970-2015_leder_16437	1970-2015_leder_12301	4.0	comment	alexandra_w
1970-2015_leder_16437	1929-1965_leder_555	4.0	comment	HelleBol
1970-2015_leder_16437	1970-2015_leder_1712	4.0	comment	alexandra_w
1970-2015_leder_16437	1929-1965_leder_963	4.0	comment	titare
1970-2015_leder_16437	1970-2015_leder_144	4.0	comment	titare
1970-2015_leder_16437	1970-2015_leder_7744	4.0	comment	alexandra_w
1970-2015_leder_16437	1929-1965_leder_660	4.0	comment	alexandra_w
1970-2015_leder_4033	1970-2015_leder_16326	4.0	comment	titare
1970-2015_leder_4033	1970-2015_leder_16326	4.0	comment	HelleBol
1970-2015_leder_4033	1970-2015_leder_144	4.0	comment	HelleBol
1970-2015_leder_4033	1929-1965_leder_588	4.0	comment	HelleBol
1970-2015_leder_4033	1970-2015_leder_12301	4.0	comment	alexandra_w
1970-2015_leder_4033	1970-2015_leder_16986	4.0	comment	HelleBol
1970-2015_leder_4033	1929-1965_leder_588	4.0	comment	titare
1970-2015_leder_4033	1929-1965_leder_963	4.0	comment	HelleBol
1970-2015_leder_4033	1929-1965_leder_1282	4.0	comment	HelleBol
1970-2015_leder_4033	1929-1965_leder_986	4.0	comment	alexandra_w
1970-2015_leder_4033	1970-2015_leder_16437	4.0	comment	alexandra_w
1970-2015_leder_4033	1970-2015_leder_16437	4.0	comment	titare
1970-2015_leder_4033	1970-2015_leder_144	4.0	comment	alexandra_w
1970-2015_leder_4033	1929-1965_leder_1179	4.0	comment	alexandra_w
1970-2015_leder_4033	1970-2015_leder_16005	4.0	comment	alexandra_w
1929-1965_leder_588	1929-1965_leder_1347	4.0	comment	HelleBol
1929-1965_leder_588	1929-1965_leder_1179	0.0	comment	HelleBol
1929-1965_leder_588	1970-2015_leder_16437	4.0	comment	alexandra_w
1929-1965_leder_588	1970-2015_leder_16326	4.0	comment	HelleBol
1929-1965_leder_588	1970-2015_leder_4033	4.0	comment	alexandra_w
1929-1965_leder_588	1929-1965_leder_1347	4.0	comment	titare
1929-1965_leder_588	1970-2015_leder_144	4.0	comment	titare
1929-1965_leder_588	1970-2015_leder_12301	4.0	comment	alexandra_w
1929-1965_leder_588	1929-1965_leder_456	4.0	comment	alexandra_w
1929-1965_leder_588	1929-1965_leder_456	4.0	comment	HelleBol
1929-1965_leder_588	1929-1965_leder_1398	4.0	comment	alexandra_w
1929-1965_leder_588	1970-2015_leder_1250	4.0	comment	titare
1929-1965_leder_588	1929-1965_leder_1282	4.0	comment	titare
1929-1965_leder_588	1970-2015_leder_16437	4.0	comment	HelleBol
1929-1965_leder_588	1929-1965_leder_1282	4.0	comment	HelleBol
1929-1965_leder_588	1929-1965_leder_1347	4.0	comment	alexandra_w
1929-1965_leder_588	1970-2015_leder_7744	4.0	comment	HelleBol
1929-1965_leder_588	1929-1965_leder_986	4.0	comment	alexandra_w
1970-2015_leder_16005	1970-2015_leder_4033	4.0	comment	HelleBol
1970-2015_leder_16005	1929-1965_leder_1398	4.0	comment	titare
1970-2015_leder_16005	1970-2015_leder_1712	4.0	comment	alexandra_w
1970-2015_leder_16005	1970-2015_leder_1127	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_588	4.0	comment	HelleBol
1970-2015_leder_16005	1929-1965_leder_660	4.0	comment	titare
1970-2015_leder_16005	1929-1965_leder_1481	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_588	4.0	comment	titare
1970-2015_leder_16005	1970-2015_leder_1250	4.0	comment	HelleBol
1970-2015_leder_16005	1929-1965_leder_555	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_1347	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_1347	4.0	comment	titare
1970-2015_leder_16005	1929-1965_leder_1398	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_660	4.0	comment	alexandra_w
1970-2015_leder_16005	1929-1965_leder_1179	0.0	comment	titare
1970-2015_leder_1712	1970-2015_leder_16437	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_986	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_963	4.0	comment	HelleBol
1970-2015_leder_1712	1970-2015_leder_7744	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_588	4.0	comment	titare
1970-2015_leder_1712	1929-1965_leder_660	4.0	comment	alexandra_w
1970-2015_leder_1712	1929-1965_leder_986	4.0	comment	alexandra_w
1970-2015_leder_1712	1929-1965_leder_588	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_1282	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_1398	4.0	comment	alexandra_w
1970-2015_leder_1712	1970-2015_leder_16437	4.0	comment	titare
1970-2015_leder_1712	1929-1965_leder_660	4.0	comment	titare
1970-2015_leder_1712	1970-2015_leder_4033	4.0	comment	alexandra_w
1970-2015_leder_1712	1929-1965_leder_1179	0.0	comment	titare
1970-2015_leder_1712	1929-1965_leder_555	4.0	comment	titare
1970-2015_leder_1712	1970-2015_leder_144	4.0	comment	alexandra_w
1970-2015_leder_1712	1970-2015_leder_12301	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_1347	4.0	comment	alexandra_w
1970-2015_leder_1712	1929-1965_leder_555	4.0	comment	HelleBol
1970-2015_leder_1712	1929-1965_leder_456	4.0	comment	alexandra_w
1929-1965_leder_1347	1970-2015_leder_4033	4.0	comment	titare
1929-1965_leder_1347	1970-2015_leder_16437	4.0	comment	alexandra_w
1929-1965_leder_1347	1929-1965_leder_986	4.0	comment	alexandra_w
1929-1965_leder_1347	1970-2015_leder_16326	4.0	comment	titare
1929-1965_leder_1347	1970-2015_leder_1712	4.0	comment	titare
1929-1965_leder_1347	1970-2015_leder_7744	4.0	comment	HelleBol
1929-1965_leder_1347	1970-2015_leder_1127	4.0	comment	HelleBol
1929-1965_leder_1347	1929-1965_leder_986	4.0	comment	titare
1929-1965_leder_1347	1929-1965_leder_660	4.0	comment	titare
1929-1965_leder_1347	1929-1965_leder_963	4.0	comment	HelleBol
1929-1965_leder_1282	1970-2015_leder_16326	4.0	comment	alexandra_w
1929-1965_leder_1282	1970-2015_leder_7744	4.0	comment	HelleBol
1929-1965_leder_1282	1970-2015_leder_4033	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_660	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_986	4.0	comment	titare
1929-1965_leder_1282	1970-2015_leder_1250	4.0	comment	alexandra_w
1929-1965_leder_1282	1970-2015_leder_16437	4.0	comment	alexandra_w
1929-1965_leder_1282	1970-2015_leder_16005	4.0	comment	HelleBol
1929-1965_leder_1282	1929-1965_leder_456	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_456	4.0	comment	titare
1929-1965_leder_1282	1970-2015_leder_144	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_986	4.0	comment	HelleBol
1929-1965_leder_1282	1929-1965_leder_660	4.0	comment	titare
1929-1965_leder_1282	1929-1965_leder_963	4.0	comment	HelleBol
1929-1965_leder_1282	1970-2015_leder_16005	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_1481	4.0	comment	alexandra_w
1929-1965_leder_1282	1970-2015_leder_1712	4.0	comment	alexandra_w
1929-1965_leder_1282	1929-1965_leder_1398	4.0	comment	HelleBol
1929-1965_leder_1282	1970-2015_leder_7744	4.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_7744	0.0	comment	HelleBol
1929-1965_leder_1179	1970-2015_leder_144	0.0	comment	HelleBol
1929-1965_leder_1179	1929-1965_leder_660	1.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_144	0.0	comment	titare
1929-1965_leder_1179	1970-2015_leder_7744	0.0	comment	titare
1929-1965_leder_1179	1929-1965_leder_1282	0.0	comment	titare
1929-1965_leder_1179	1929-1965_leder_588	1.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_16986	4.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_1250	0.0	comment	titare
1929-1965_leder_1179	1929-1965_leder_963	0.0	comment	titare
1929-1965_leder_1179	1970-2015_leder_16986	0.0	comment	HelleBol
1929-1965_leder_1179	1929-1965_leder_986	1.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_1250	1.0	comment	alexandra_w
1929-1965_leder_1179	1929-1965_leder_456	0.0	comment	titare
1929-1965_leder_1179	1970-2015_leder_4033	0.0	comment	titare
1929-1965_leder_1179	1970-2015_leder_16437	0.0	comment	HelleBol
1929-1965_leder_1179	1929-1965_leder_963	0.0	comment	HelleBol
1929-1965_leder_1179	1929-1965_leder_1398	4.0	comment	alexandra_w
1929-1965_leder_1179	1970-2015_leder_16437	4.0	comment	alexandra_w
1929-1965_leder_1179	1929-1965_leder_660	0.0	comment	titare
1929-1965_leder_1179	1929-1965_leder_1347	0.0	comment	titare
1929-1965_leder_963	1970-2015_leder_144	4.0	comment	alexandra_w
1929-1965_leder_963	1970-2015_leder_16986	4.0	comment	alexandra_w
1929-1965_leder_963	1970-2015_leder_1127	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_1347	4.0	comment	titare
1929-1965_leder_963	1929-1965_leder_1282	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_1398	4.0	comment	HelleBol
1929-1965_leder_963	1970-2015_leder_16437	4.0	comment	HelleBol
1929-1965_leder_963	1970-2015_leder_16005	4.0	comment	titare
1929-1965_leder_963	1929-1965_leder_456	4.0	comment	HelleBol
1929-1965_leder_963	1929-1965_leder_1347	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_456	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_588	4.0	comment	alexandra_w
1929-1965_leder_963	1970-2015_leder_1712	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_986	4.0	comment	titare
1929-1965_leder_963	1970-2015_leder_16437	4.0	comment	alexandra_w
1929-1965_leder_963	1929-1965_leder_555	4.0	comment	alexandra_w
1929-1965_leder_986	1970-2015_leder_1712	4.0	comment	titare
1929-1965_leder_986	1929-1965_leder_1347	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_1250	4.0	comment	alexandra_w
1929-1965_leder_986	1929-1965_leder_1481	0.0	comment	titare
1929-1965_leder_986	1929-1965_leder_588	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_16005	4.0	comment	titare
1929-1965_leder_986	1970-2015_leder_144	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_4033	4.0	comment	titare
1929-1965_leder_986	1970-2015_leder_4033	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_16005	4.0	comment	alexandra_w
1929-1965_leder_986	1929-1965_leder_1398	4.0	comment	alexandra_w
1929-1965_leder_986	1970-2015_leder_1250	4.0	comment	HelleBol
1929-1965_leder_986	1929-1965_leder_456	4.0	comment	alexandra_w
1929-1965_leder_986	1970-2015_leder_12301	4.0	comment	alexandra_w
1929-1965_leder_986	1929-1965_leder_456	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_1127	4.0	comment	titare
1929-1965_leder_986	1929-1965_leder_963	4.0	comment	HelleBol
1929-1965_leder_986	1970-2015_leder_7744	4.0	comment	HelleBol
1970-2015_leder_16986	1929-1965_leder_986	4.0	comment	titare
1970-2015_leder_16986	1970-2015_leder_144	4.0	comment	alexandra_w
1970-2015_leder_16986	1970-2015_leder_1250	4.0	comment	HelleBol
1970-2015_leder_16986	1970-2015_leder_12301	4.0	comment	HelleBol
1970-2015_leder_16986	1970-2015_leder_4033	4.0	comment	alexandra_w
1970-2015_leder_16986	1929-1965_leder_1398	4.0	comment	titare
1970-2015_leder_16986	1970-2015_leder_12301	4.0	comment	alexandra_w
1970-2015_leder_16986	1929-1965_leder_456	4.0	comment	HelleBol
1970-2015_leder_16986	1970-2015_leder_1712	4.0	comment	alexandra_w
1970-2015_leder_16986	1970-2015_leder_7744	4.0	comment	alexandra_w
1970-2015_leder_16986	1929-1965_leder_555	4.0	comment	alexandra_w
1970-2015_leder_16986	1970-2015_leder_16005	4.0	comment	alexandra_w
1970-2015_leder_16986	1929-1965_leder_1282	4.0	comment	alexandra_w
1970-2015_leder_16986	1929-1965_leder_963	4.0	comment	HelleBol
1970-2015_leder_16986	1970-2015_leder_12301	4.0	comment	titare
1970-2015_leder_16986	1970-2015_leder_144	4.0	comment	titare
1929-1965_leder_555	1929-1965_leder_1398	4.0	comment	alexandra_w
1929-1965_leder_555	1970-2015_leder_16986	4.0	comment	HelleBol
1929-1965_leder_555	1970-2015_leder_16437	4.0	comment	alexandra_w
