identifier1	identifier2	judgment	comment	annotator	lemma
2012-2019_mus_460	1980-1990_mus_0	4.0	comment	HelleBol	mus
2012-2019_mus_460	1980-1990_mus_17	2.0	comment	HelleBol	mus
2012-2019_mus_460	2012-2019_mus_2127	4.0	comment	alexandra_w	mus
2012-2019_mus_460	2012-2019_mus_1904	4.0	comment	titare	mus
2012-2019_mus_460	2012-2019_mus_1943	4.0	comment	HelleBol	mus
2012-2019_mus_460	2012-2019_mus_1480	4.0	comment	alexandra_w	mus
2012-2019_mus_460	2012-2019_mus_1736	4.0	comment	titare	mus
2012-2019_mus_460	1980-1990_mus_13	4.0	comment	titare	mus
2012-2019_mus_460	2012-2019_mus_1904	4.0	comment	alexandra_w	mus
2012-2019_mus_460	1980-1990_mus_13	4.0	comment	HelleBol	mus
2012-2019_mus_460	1980-1990_mus_26	4.0	comment	alexandra_w	mus
2012-2019_mus_460	2012-2019_mus_872	4.0	comment	alexandra_w	mus
2012-2019_mus_460	1980-1990_mus_15	2.0	comment	alexandra_w	mus
2012-2019_mus_460	2012-2019_mus_215	4.0	comment	titare	mus
2012-2019_mus_460	1980-1990_mus_20	4.0	comment	HelleBol	mus
2012-2019_mus_2127	2012-2019_mus_460	4.0	comment	HelleBol	mus
2012-2019_mus_2127	1980-1990_mus_15	2.0	comment	HelleBol	mus
2012-2019_mus_2127	2012-2019_mus_1480	2.0	comment	titare	mus
2012-2019_mus_2127	2012-2019_mus_215	4.0	comment	alexandra_w	mus
2012-2019_mus_2127	1980-1990_mus_4	4.0	comment	HelleBol	mus
2012-2019_mus_2127	2012-2019_mus_887	4.0	comment	alexandra_w	mus
2012-2019_mus_2127	1980-1990_mus_13	4.0	comment	alexandra_w	mus
2012-2019_mus_2127	1980-1990_mus_17	2.0	comment	HelleBol	mus
2012-2019_mus_2127	1980-1990_mus_7	4.0	comment	alexandra_w	mus
2012-2019_mus_2127	1980-1990_mus_26	4.0	comment	HelleBol	mus
2012-2019_mus_2127	1980-1990_mus_20	4.0	comment	titare	mus
2012-2019_mus_2127	2012-2019_mus_1904	4.0	comment	HelleBol	mus
2012-2019_mus_2127	1980-1990_mus_6	4.0	comment	HelleBol	mus
2012-2019_mus_2127	2012-2019_mus_872	4.0	comment	HelleBol	mus
2012-2019_mus_2127	2012-2019_mus_215	4.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_1904	1.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_215	1.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_2127	1.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_1736	4.0	comment	alexandra_w	mus
1980-1990_mus_6	2012-2019_mus_887	4.0	comment	HelleBol	mus
1980-1990_mus_6	1980-1990_mus_13	4.0	comment	HelleBol	mus
1980-1990_mus_6	1980-1990_mus_7	4.0	comment	alexandra_w	mus
1980-1990_mus_6	2012-2019_mus_1480	1.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_460	1.0	comment	titare	mus
1980-1990_mus_6	2012-2019_mus_1777	4.0	comment	alexandra_w	mus
1980-1990_mus_6	2012-2019_mus_215	4.0	comment	alexandra_w	mus
1980-1990_mus_6	1980-1990_mus_17	2.0	comment	alexandra_w	mus
1980-1990_mus_6	2012-2019_mus_1849	1.0	comment	titare	mus
1980-1990_mus_6	1980-1990_mus_14	2.0	comment	HelleBol	mus
1980-1990_mus_6	2012-2019_mus_1777	4.0	comment	HelleBol	mus
1980-1990_mus_6	1980-1990_mus_17	1.0	comment	titare	mus
1980-1990_mus_6	1980-1990_mus_24	4.0	comment	alexandra_w	mus
1980-1990_nett_400	2012-2019_nett_26334	3.0	comment	HelleBol	nett
1980-1990_nett_400	1980-1990_nett_461	0.0	comment	HelleBol	nett
1980-1990_nett_400	1980-1990_nett_52	2.0	comment	HelleBol	nett
1980-1990_nett_400	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
1980-1990_nett_400	2012-2019_nett_21820	1.0	comment	alexandra_w	nett
1980-1990_nett_400	1980-1990_nett_603	3.0	comment	titare	nett
1980-1990_nett_400	1980-1990_nett_66	0.0	comment	alexandra_w	nett
1980-1990_nett_400	1980-1990_nett_461	0.0	comment	titare	nett
1980-1990_nett_400	1980-1990_nett_370	3.0	comment	titare	nett
1980-1990_nett_400	2012-2019_nett_17352	4.0	comment	titare	nett
1980-1990_nett_400	1980-1990_nett_370	4.0	comment	alexandra_w	nett
1980-1990_nett_400	2012-2019_nett_17352	3.0	comment	HelleBol	nett
1980-1990_nett_400	1980-1990_nett_176	2.0	comment	HelleBol	nett
1980-1990_nett_400	1980-1990_nett_352	4.0	comment	titare	nett
1980-1990_nett_400	2012-2019_nett_7389	3.0	comment	HelleBol	nett
1980-1990_nett_400	2012-2019_nett_10576	2.0	comment	alexandra_w	nett
1980-1990_nett_400	2012-2019_nett_21820	0.0	comment	titare	nett
1980-1990_nett_603	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
1980-1990_nett_603	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
1980-1990_nett_603	1980-1990_nett_400	0.0	comment	alexandra_w	nett
1980-1990_nett_603	2012-2019_nett_2377	4.0	comment	alexandra_w	nett
1980-1990_nett_603	1980-1990_nett_66	0.0	comment	alexandra_w	nett
1980-1990_nett_603	2012-2019_nett_23299	0.0	comment	titare	nett
1980-1990_nett_603	2012-2019_nett_14439	4.0	comment	HelleBol	nett
1980-1990_nett_603	2012-2019_nett_10576	3.0	comment	alexandra_w	nett
1980-1990_nett_603	1980-1990_nett_1006	3.0	comment	titare	nett
1980-1990_nett_603	2012-2019_nett_12551	2.0	comment	alexandra_w	nett
1980-1990_nett_603	2012-2019_nett_2377	2.0	comment	titare	nett
1980-1990_nett_603	1980-1990_nett_52	3.0	comment	titare	nett
1980-1990_nett_603	2012-2019_nett_2377	3.0	comment	HelleBol	nett
1980-1990_nett_603	1980-1990_nett_156	3.0	comment	titare	nett
1980-1990_nett_156	2012-2019_nett_12551	4.0	comment	alexandra_w	nett
1980-1990_nett_156	1980-1990_nett_400	3.0	comment	alexandra_w	nett
1980-1990_nett_156	2012-2019_nett_15554	3.0	comment	HelleBol	nett
1980-1990_nett_156	2012-2019_nett_10576	3.0	comment	titare	nett
1980-1990_nett_156	1980-1990_nett_352	4.0	comment	alexandra_w	nett
1980-1990_nett_156	1980-1990_nett_1006	4.0	comment	alexandra_w	nett
1980-1990_nett_156	2012-2019_nett_7389	4.0	comment	titare	nett
1980-1990_nett_156	1980-1990_nett_176	1.0	comment	titare	nett
1980-1990_nett_156	2012-2019_nett_12551	3.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_400	4.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_461	0.0	comment	alexandra_w	nett
1980-1990_nett_156	2012-2019_nett_26334	3.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_461	0.0	comment	titare	nett
1980-1990_nett_156	1980-1990_nett_52	1.0	comment	titare	nett
1980-1990_nett_156	2012-2019_nett_15554	3.0	comment	alexandra_w	nett
1980-1990_nett_156	1980-1990_nett_1006	3.0	comment	titare	nett
1980-1990_nett_156	2012-2019_nett_4217	4.0	comment	titare	nett
1980-1990_nett_156	1980-1990_nett_461	0.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_352	4.0	comment	titare	nett
1980-1990_nett_156	2012-2019_nett_4217	4.0	comment	alexandra_w	nett
1980-1990_nett_156	1980-1990_nett_603	3.0	comment	alexandra_w	nett
1980-1990_nett_156	2012-2019_nett_14439	4.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_52	2.0	comment	HelleBol	nett
1980-1990_nett_156	1980-1990_nett_400	4.0	comment	titare	nett
2012-2019_nett_7389	1980-1990_nett_52	1.0	comment	alexandra_w	nett
2012-2019_nett_7389	2012-2019_nett_2377	4.0	comment	HelleBol	nett
2012-2019_nett_7389	1980-1990_nett_352	3.0	comment	HelleBol	nett
2012-2019_nett_7389	1980-1990_nett_603	2.0	comment	titare	nett
2012-2019_nett_7389	2012-2019_nett_23299	4.0	comment	titare	nett
2012-2019_nett_7389	1980-1990_nett_176	1.0	comment	titare	nett
2012-2019_nett_7389	1980-1990_nett_176	4.0	comment	alexandra_w	nett
2012-2019_nett_7389	2012-2019_nett_10576	4.0	comment	HelleBol	nett
2012-2019_nett_7389	1980-1990_nett_301	3.0	comment	alexandra_w	nett
2012-2019_nett_7389	2012-2019_nett_15554	4.0	comment	HelleBol	nett
2012-2019_nett_7389	1980-1990_nett_66	0.0	comment	alexandra_w	nett
2012-2019_nett_7389	2012-2019_nett_14439	3.0	comment	HelleBol	nett
2012-2019_nett_7389	2012-2019_nett_26334	4.0	comment	HelleBol	nett
2012-2019_nett_7389	1980-1990_nett_370	3.0	comment	HelleBol	nett
2012-2019_nett_7389	2012-2019_nett_14439	4.0	comment	titare	nett
2012-2019_nett_7389	1980-1990_nett_52	2.0	comment	HelleBol	nett
2012-2019_nett_7389	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_23299	1.0	comment	alexandra_w	nett
1980-1990_nett_176	1980-1990_nett_603	4.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_17352	1.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_2377	2.0	comment	HelleBol	nett
1980-1990_nett_176	1980-1990_nett_1006	2.0	comment	HelleBol	nett
1980-1990_nett_176	2012-2019_nett_15554	1.0	comment	titare	nett
1980-1990_nett_176	1980-1990_nett_66	0.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_17352	2.0	comment	HelleBol	nett
1980-1990_nett_176	2012-2019_nett_26334	1.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_15554	1.0	comment	alexandra_w	nett
1980-1990_nett_176	1980-1990_nett_461	0.0	comment	alexandra_w	nett
1980-1990_nett_176	2012-2019_nett_26334	1.0	comment	titare	nett
1980-1990_nett_176	1980-1990_nett_461	0.0	comment	titare	nett
1980-1990_nett_176	2012-2019_nett_21820	1.0	comment	titare	nett
1980-1990_nett_176	1980-1990_nett_301	2.0	comment	HelleBol	nett
1980-1990_nett_176	2012-2019_nett_23299	1.0	comment	titare	nett
1980-1990_nett_176	2012-2019_nett_21820	1.0	comment	alexandra_w	nett
2012-2019_nett_14439	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
2012-2019_nett_14439	2012-2019_nett_17352	4.0	comment	titare	nett
2012-2019_nett_14439	1980-1990_nett_603	4.0	comment	alexandra_w	nett
2012-2019_nett_14439	2012-2019_nett_23299	3.0	comment	HelleBol	nett
2012-2019_nett_14439	2012-2019_nett_4217	3.0	comment	HelleBol	nett
2012-2019_nett_14439	2012-2019_nett_10576	4.0	comment	alexandra_w	nett
2012-2019_nett_14439	1980-1990_nett_400	4.0	comment	HelleBol	nett
2012-2019_nett_14439	1980-1990_nett_352	3.0	comment	HelleBol	nett
2012-2019_nett_14439	2012-2019_nett_12551	4.0	comment	alexandra_w	nett
2012-2019_nett_14439	2012-2019_nett_10576	4.0	comment	titare	nett
2012-2019_nett_14439	2012-2019_nett_26334	4.0	comment	titare	nett
2012-2019_nett_14439	2012-2019_nett_17352	3.0	comment	HelleBol	nett
2012-2019_nett_14439	2012-2019_nett_10576	3.0	comment	HelleBol	nett
2012-2019_nett_14439	2012-2019_nett_15554	3.0	comment	HelleBol	nett
2012-2019_nett_14439	1980-1990_nett_52	2.0	comment	HelleBol	nett
2012-2019_nett_14439	1980-1990_nett_461	0.0	comment	alexandra_w	nett
2012-2019_nett_14439	2012-2019_nett_26334	4.0	comment	alexandra_w	nett
2012-2019_nett_10576	2012-2019_nett_4217	4.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_7389	4.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_2377	4.0	comment	HelleBol	nett
2012-2019_nett_10576	1980-1990_nett_461	0.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_4217	4.0	comment	alexandra_w	nett
2012-2019_nett_10576	1980-1990_nett_52	1.0	comment	alexandra_w	nett
2012-2019_nett_10576	2012-2019_nett_12551	4.0	comment	HelleBol	nett
2012-2019_nett_10576	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
2012-2019_nett_10576	1980-1990_nett_370	3.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_2377	4.0	comment	alexandra_w	nett
2012-2019_nett_10576	1980-1990_nett_176	1.0	comment	alexandra_w	nett
2012-2019_nett_10576	2012-2019_nett_23299	4.0	comment	HelleBol	nett
2012-2019_nett_10576	1980-1990_nett_301	3.0	comment	HelleBol	nett
2012-2019_nett_10576	1980-1990_nett_176	2.0	comment	HelleBol	nett
2012-2019_nett_10576	1980-1990_nett_52	2.0	comment	HelleBol	nett
2012-2019_nett_10576	2012-2019_nett_23299	4.0	comment	titare	nett
2012-2019_nett_10576	1980-1990_nett_400	3.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_15554	4.0	comment	titare	nett
2012-2019_nett_10576	2012-2019_nett_21820	4.0	comment	titare	nett
2012-2019_nett_23299	1980-1990_nett_156	4.0	comment	titare	nett
2012-2019_nett_23299	1980-1990_nett_370	3.0	comment	HelleBol	nett
2012-2019_nett_23299	1980-1990_nett_1006	1.0	comment	alexandra_w	nett
2012-2019_nett_23299	1980-1990_nett_301	2.0	comment	titare	nett
2012-2019_nett_23299	1980-1990_nett_370	4.0	comment	alexandra_w	nett
2012-2019_nett_23299	2012-2019_nett_14439	4.0	comment	alexandra_w	nett
2012-2019_nett_23299	2012-2019_nett_14439	4.0	comment	titare	nett
2012-2019_nett_23299	2012-2019_nett_4217	4.0	comment	HelleBol	nett
2012-2019_nett_23299	1980-1990_nett_461	0.0	comment	titare	nett
2012-2019_nett_23299	2012-2019_nett_15554	4.0	comment	HelleBol	nett
2012-2019_nett_23299	2012-2019_nett_12551	4.0	comment	titare	nett
2012-2019_nett_23299	1980-1990_nett_352	2.0	comment	titare	nett
2012-2019_nett_23299	2012-2019_nett_2377	4.0	comment	HelleBol	nett
2012-2019_nett_23299	1980-1990_nett_156	3.0	comment	alexandra_w	nett
2012-2019_nett_23299	1980-1990_nett_461	0.0	comment	HelleBol	nett
2012-2019_nett_15554	1980-1990_nett_301	2.0	comment	titare	nett
2012-2019_nett_15554	1980-1990_nett_1006	1.0	comment	alexandra_w	nett
2012-2019_nett_15554	2012-2019_nett_17352	4.0	comment	HelleBol	nett
2012-2019_nett_15554	1980-1990_nett_52	1.0	comment	alexandra_w	nett
2012-2019_nett_15554	1980-1990_nett_66	0.0	comment	HelleBol	nett
2012-2019_nett_15554	1980-1990_nett_400	3.0	comment	HelleBol	nett
2012-2019_nett_15554	2012-2019_nett_4217	4.0	comment	HelleBol	nett
2012-2019_nett_15554	1980-1990_nett_352	1.0	comment	titare	nett
2012-2019_nett_15554	1980-1990_nett_66	0.0	comment	titare	nett
2012-2019_nett_15554	1980-1990_nett_461	0.0	comment	HelleBol	nett
2012-2019_nett_15554	1980-1990_nett_603	3.0	comment	HelleBol	nett
2012-2019_nett_15554	2012-2019_nett_14439	4.0	comment	titare	nett
2012-2019_nett_15554	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
2012-2019_nett_15554	2012-2019_nett_12551	4.0	comment	alexandra_w	nett
2012-2019_nett_4217	1980-1990_nett_461	0.0	comment	HelleBol	nett
2012-2019_nett_4217	1980-1990_nett_301	2.0	comment	titare	nett
2012-2019_nett_4217	1980-1990_nett_603	4.0	comment	titare	nett
2012-2019_nett_4217	1980-1990_nett_176	4.0	comment	alexandra_w	nett
2012-2019_nett_4217	1980-1990_nett_461	0.0	comment	alexandra_w	nett
2012-2019_nett_4217	1980-1990_nett_603	3.0	comment	HelleBol	nett
2012-2019_nett_4217	1980-1990_nett_1006	3.0	comment	HelleBol	nett
2012-2019_nett_4217	1980-1990_nett_370	3.0	comment	HelleBol	nett
2012-2019_nett_4217	2012-2019_nett_14439	4.0	comment	titare	nett
2012-2019_nett_4217	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
2012-2019_nett_4217	2012-2019_nett_14439	4.0	comment	alexandra_w	nett
2012-2019_nett_4217	1980-1990_nett_176	1.0	comment	titare	nett
2012-2019_nett_4217	2012-2019_nett_21820	1.0	comment	titare	nett
2012-2019_nett_4217	1980-1990_nett_156	3.0	comment	HelleBol	nett
2012-2019_nett_4217	1980-1990_nett_1006	3.0	comment	titare	nett
2012-2019_nett_4217	1980-1990_nett_176	2.0	comment	HelleBol	nett
2012-2019_nett_4217	1980-1990_nett_52	1.0	comment	titare	nett
2012-2019_nett_4217	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
1980-1990_nett_370	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
1980-1990_nett_370	2012-2019_nett_14439	4.0	comment	HelleBol	nett
1980-1990_nett_370	2012-2019_nett_23299	1.0	comment	titare	nett
1980-1990_nett_370	2012-2019_nett_15554	3.0	comment	HelleBol	nett
1980-1990_nett_370	2012-2019_nett_4217	3.0	comment	alexandra_w	nett
1980-1990_nett_370	1980-1990_nett_603	2.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_176	2.0	comment	HelleBol	nett
1980-1990_nett_370	2012-2019_nett_14439	2.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_461	1.0	comment	HelleBol	nett
1980-1990_nett_370	1980-1990_nett_352	4.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_156	4.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_1006	4.0	comment	alexandra_w	nett
1980-1990_nett_370	2012-2019_nett_10576	3.0	comment	HelleBol	nett
1980-1990_nett_370	2012-2019_nett_2377	2.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_176	3.0	comment	titare	nett
1980-1990_nett_370	1980-1990_nett_66	0.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_1006	3.0	comment	titare	nett
1980-1990_nett_352	2012-2019_nett_12551	4.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_66	0.0	comment	alexandra_w	nett
1980-1990_nett_352	2012-2019_nett_15554	3.0	comment	HelleBol	nett
1980-1990_nett_352	1980-1990_nett_176	2.0	comment	HelleBol	nett
1980-1990_nett_352	2012-2019_nett_7389	2.0	comment	titare	nett
1980-1990_nett_352	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
1980-1990_nett_352	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_603	3.0	comment	titare	nett
1980-1990_nett_352	2012-2019_nett_4217	3.0	comment	HelleBol	nett
1980-1990_nett_352	1980-1990_nett_176	1.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_461	0.0	comment	HelleBol	nett
1980-1990_nett_352	1980-1990_nett_52	1.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_66	0.0	comment	HelleBol	nett
1980-1990_nett_352	2012-2019_nett_17352	4.0	comment	alexandra_w	nett
1980-1990_nett_352	2012-2019_nett_10576	2.0	comment	titare	nett
1980-1990_nett_352	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_400	4.0	comment	alexandra_w	nett
1980-1990_nett_352	1980-1990_nett_370	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	1980-1990_nett_66	0.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_21820	1.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_26334	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_4217	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	1980-1990_nett_1006	3.0	comment	HelleBol	nett
2012-2019_nett_17352	1980-1990_nett_156	4.0	comment	titare	nett
2012-2019_nett_17352	2012-2019_nett_7389	4.0	comment	titare	nett
2012-2019_nett_17352	2012-2019_nett_23299	4.0	comment	HelleBol	nett
2012-2019_nett_17352	1980-1990_nett_156	3.0	comment	HelleBol	nett
2012-2019_nett_17352	2012-2019_nett_23299	4.0	comment	titare	nett
2012-2019_nett_17352	2012-2019_nett_2377	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_14439	4.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_2377	4.0	comment	titare	nett
2012-2019_nett_17352	2012-2019_nett_21820	2.0	comment	HelleBol	nett
2012-2019_nett_17352	2012-2019_nett_10576	4.0	comment	titare	nett
2012-2019_nett_17352	1980-1990_nett_352	2.0	comment	titare	nett
2012-2019_nett_17352	1980-1990_nett_370	3.0	comment	alexandra_w	nett
2012-2019_nett_17352	2012-2019_nett_4217	4.0	comment	HelleBol	nett
2012-2019_nett_17352	1980-1990_nett_1006	2.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_2377	4.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_26334	4.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_10576	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	1980-1990_nett_176	1.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_2377	4.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_26334	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	1980-1990_nett_370	3.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_2377	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	2012-2019_nett_4217	4.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_23299	4.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_14439	3.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_21820	1.0	comment	alexandra_w	nett
2012-2019_nett_12551	2012-2019_nett_23299	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	2012-2019_nett_10576	4.0	comment	titare	nett
2012-2019_nett_12551	1980-1990_nett_1006	3.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_17352	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	1980-1990_nett_52	1.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_7389	4.0	comment	alexandra_w	nett
2012-2019_nett_12551	1980-1990_nett_301	2.0	comment	titare	nett
2012-2019_nett_12551	2012-2019_nett_17352	4.0	comment	titare	nett
2012-2019_nett_12551	1980-1990_nett_301	3.0	comment	HelleBol	nett
2012-2019_nett_12551	2012-2019_nett_14439	4.0	comment	titare	nett
2012-2019_nett_12551	1980-1990_nett_352	3.0	comment	HelleBol	nett
2012-2019_nett_26334	1980-1990_nett_370	2.0	comment	titare	nett
2012-2019_nett_26334	1980-1990_nett_603	4.0	comment	titare	nett
2012-2019_nett_26334	1980-1990_nett_156	4.0	comment	titare	nett
2012-2019_nett_26334	1980-1990_nett_301	3.0	comment	HelleBol	nett
2012-2019_nett_26334	2012-2019_nett_21820	1.0	comment	titare	nett
2012-2019_nett_26334	1980-1990_nett_52	1.0	comment	titare	nett
2012-2019_nett_26334	1980-1990_nett_370	3.0	comment	alexandra_w	nett
2012-2019_nett_26334	1980-1990_nett_603	4.0	comment	alexandra_w	nett
2012-2019_nett_26334	2012-2019_nett_4217	4.0	comment	HelleBol	nett
2012-2019_nett_26334	2012-2019_nett_10576	4.0	comment	titare	nett
2012-2019_nett_26334	2012-2019_nett_10576	4.0	comment	HelleBol	nett
2012-2019_nett_26334	2012-2019_nett_15554	4.0	comment	alexandra_w	nett
2012-2019_nett_26334	2012-2019_nett_14439	3.0	comment	HelleBol	nett
2012-2019_nett_26334	1980-1990_nett_1006	0.0	comment	alexandra_w	nett
2012-2019_nett_26334	1980-1990_nett_156	3.0	comment	alexandra_w	nett
2012-2019_nett_26334	1980-1990_nett_66	0.0	comment	titare	nett
1980-1990_nett_301	2012-2019_nett_17352	3.0	comment	HelleBol	nett
1980-1990_nett_301	2012-2019_nett_4217	4.0	comment	alexandra_w	nett
1980-1990_nett_301	2012-2019_nett_7389	4.0	comment	titare	nett
1980-1990_nett_301	1980-1990_nett_400	2.0	comment	titare	nett
1980-1990_nett_301	2012-2019_nett_14439	4.0	comment	alexandra_w	nett
1980-1990_nett_301	2012-2019_nett_21820	1.0	comment	titare	nett
1980-1990_nett_301	1980-1990_nett_603	0.0	comment	alexandra_w	nett
1980-1990_nett_301	1980-1990_nett_156	4.0	comment	HelleBol	nett
1980-1990_nett_301	2012-2019_nett_7389	3.0	comment	HelleBol	nett
1980-1990_nett_301	1980-1990_nett_66	0.0	comment	HelleBol	nett
1980-1990_nett_301	1980-1990_nett_1006	4.0	comment	HelleBol	nett
1980-1990_nett_301	1980-1990_nett_370	4.0	comment	titare	nett
1980-1990_nett_301	1980-1990_nett_156	3.0	comment	titare	nett
1980-1990_nett_301	2012-2019_nett_21820	1.0	comment	alexandra_w	nett
1980-1990_nett_301	1980-1990_nett_370	4.0	comment	HelleBol	nett
1980-1990_nett_301	2012-2019_nett_26334	2.0	comment	titare	nett
1980-1990_nett_301	2012-2019_nett_10576	1.0	comment	alexandra_w	nett
1980-1990_nett_301	2012-2019_nett_12551	1.0	comment	alexandra_w	nett
1980-1990_nett_301	1980-1990_nett_352	4.0	comment	HelleBol	nett
1980-1990_nett_301	2012-2019_nett_26334	3.0	comment	alexandra_w	nett
1980-1990_nett_301	1980-1990_nett_461	0.0	comment	alexandra_w	nett
2012-2019_nett_2377	1980-1990_nett_52	2.0	comment	HelleBol	nett
2012-2019_nett_2377	1980-1990_nett_400	3.0	comment	HelleBol	nett
2012-2019_nett_2377	1980-1990_nett_301	2.0	comment	titare	nett
2012-2019_nett_2377	2012-2019_nett_10576	4.0	comment	titare	nett
2012-2019_nett_2377	1980-1990_nett_1006	3.0	comment	HelleBol	nett
2012-2019_nett_2377	2012-2019_nett_14439	4.0	comment	alexandra_w	nett
2012-2019_nett_2377	1980-1990_nett_176	1.0	comment	titare	nett
2012-2019_nett_2377	1980-1990_nett_400	4.0	comment	alexandra_w	nett
2012-2019_nett_2377	2012-2019_nett_17352	4.0	comment	HelleBol	nett
2012-2019_nett_2377	2012-2019_nett_26334	4.0	comment	alexandra_w	nett
2012-2019_nett_2377	2012-2019_nett_14439	3.0	comment	HelleBol	nett
2012-2019_nett_2377	1980-1990_nett_370	3.0	comment	HelleBol	nett
2012-2019_nett_2377	1980-1990_nett_156	1.0	comment	titare	nett
2012-2019_nett_2377	1980-1990_nett_176	1.0	comment	alexandra_w	nett
2012-2019_nett_2377	2012-2019_nett_21820	1.0	comment	titare	nett
2012-2019_nett_2377	1980-1990_nett_352	4.0	comment	alexandra_w	nett
2012-2019_nett_2377	2012-2019_nett_7389	4.0	comment	titare	nett
2012-2019_nett_21820	1980-1990_nett_52	2.0	comment	HelleBol	nett
2012-2019_nett_21820	2012-2019_nett_17352	1.0	comment	titare	nett
2012-2019_nett_21820	2012-2019_nett_2377	1.0	comment	alexandra_w	nett
2012-2019_nett_21820	2012-2019_nett_4217	2.0	comment	HelleBol	nett
2012-2019_nett_21820	1980-1990_nett_461	0.0	comment	alexandra_w	nett
2012-2019_nett_21820	1980-1990_nett_461	1.0	comment	titare	nett
2012-2019_nett_21820	1980-1990_nett_156	1.0	comment	titare	nett
2012-2019_nett_21820	2012-2019_nett_12551	1.0	comment	titare	nett
2012-2019_nett_21820	2012-2019_nett_14439	1.0	comment	titare	nett
2012-2019_nett_21820	1980-1990_nett_156	1.0	comment	alexandra_w	nett
2012-2019_nett_21820	1980-1990_nett_400	2.0	comment	HelleBol	nett
